,keywords
k5O1F_IS0mU,"['태연하다', '방송', '온갖', '착취', '가스', '있다', '누가', '감히', '의심', '우왁굳님', '조롱', '당하다', '딱하다', '불쌍하다', '생각', '듭니', '오늘', '해명', '방송', '횡설수설', '주제', '대한', '명확', '성도', '없다', '갈피', '참으로', '인간', '투명하다', '주제', '파악', '인간', '인간', '유튜브', '알고리즘', '배그', '영상', '시작', '인하다', '야끼소바', '컵라면', '구매', '보기', '흔하다', '아니다', '영향', '일반인', '영향', '사람', '뭔가', '아이돌', '프로젝트', '심드렁', '딱하다', '버튜버', '관심', '없다', '시절', '서요', '악놀', '재밌다', '멤버', '마크', '세상', '모습', '기도', '시간', '소름', '진실', '인간', '말종', '변태', '대체', '사회', '거리', '여전하다', '뜨겁다', '감자', '열정', '페이', '일삼', '가스', '것입', '예전', '무슨', '유튜브', '썸네일', '시청자', '개인정보', '요구', '정당하다', '대가', '문화', '상품권', '저작권', '위반', '불리하다', '적용', '용의', '있다', '영상', '대거', '삭제', '진짜', '사람', '이해', '주변', '거리', '채널', '딱하다', '의미', '없다', '같다', '줄기', '뮤비', '삭제', '여기', '댓글', '댓글', '많다', '지금', '상황', '냉정하다', '판단', '바보']"
k5O1F_IS0mU,"['직접', '안무', '라이브']"
k5O1F_IS0mU,['좋다']
k5O1F_IS0mU,"['노래', '좋다']"
k5O1F_IS0mU,"['행복하다', '좋다']"
k5O1F_IS0mU,"['같다', '지도', '뮤비', '아이브', '개똥값', '제작', '뮤비', '감독', '집때', '헐값', '제작', '소리', '짘짜']"
k5O1F_IS0mU,"['노래', '저작권', '아니다', '뮤비', '저작권']"
k5O1F_IS0mU,['있다']
k5O1F_IS0mU,['원본']
k5O1F_IS0mU,['원본']
k5O1F_IS0mU,"['삭제', '안되다']"
k5O1F_IS0mU,['삭제']
k5O1F_IS0mU,['삭제']
k5O1F_IS0mU,"['엉엉', '울면', '피온', '이파리', '잎추']"
k5O1F_IS0mU,"['마지막', '댓글', '개월']"
k5O1F_IS0mU,"['부분', '댄서', '르르', '댄서', '느낌']"
k5O1F_IS0mU,['추억']
k5O1F_IS0mU,"['연때', '엔딩', '찡하다']"
k5O1F_IS0mU,['라이브']
k5O1F_IS0mU,"['다시', '나로']"
k5O1F_IS0mU,"['이야기', '시작', '아마', '마지막']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['있다', '사람', '있다', '사람', '위해', '페스티벌', '버전', '업로드', '날짜', '원본', '업로드', '날짜', '똑같다']"
k5O1F_IS0mU,"['벌써', '페스티벌', '고척돔', '다시', '한번']"
k5O1F_IS0mU,"['다시', '감동', '우리']"
k5O1F_IS0mU,"['갑자기', '궁금점', '부드럽다', '기업', '모션캡쳐', '시스템', '있다']"
k5O1F_IS0mU,"['르르땅', '머리', '리본']"
k5O1F_IS0mU,"['진짜', '몇번', '실시간', '치유', '같다', '방금', '기름', '대인', '손등', '통증', '미치다', '진짜']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['벌써', '년전']"
k5O1F_IS0mU,"['레이브', '음악', '방송', '무대', '대단하다']"
k5O1F_IS0mU,"['좋다', '스읍']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['눈물', '버튼', '된거']"
k5O1F_IS0mU,"['진짜', '데뷔', '가사', '영상', '클라이맥스', '데뷔', '근본', '진짜', '행복하다', '영원하다', '세계', '아이돌']"
k5O1F_IS0mU,"['후렴구', '레전드']"
k5O1F_IS0mU,
k5O1F_IS0mU,['추억']
k5O1F_IS0mU,
k5O1F_IS0mU,"['지금', '후회', '지금', '하나', '이파리', '로서', '열심', '응원']"
k5O1F_IS0mU,['간바레']
k5O1F_IS0mU,"['진짜', '좋다']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['안무', '노래', '전부', '좋다']"
k5O1F_IS0mU,['귀엽다']
k5O1F_IS0mU,
k5O1F_IS0mU,"['볼때', '같다', '추하다', '오늘']"
k5O1F_IS0mU,"['컨텐츠', '갑자기', '음악', '실제', '보기', '동선', '안무', '재밌다', '같다']"
k5O1F_IS0mU,"['노래', '증말']"
k5O1F_IS0mU,"['노래', '좋다']"
k5O1F_IS0mU,"['실제', '가수', '직접', '모션캡처', '실시간', '아니다', '녹화', '같다', '진짜', '모름']"
k5O1F_IS0mU,"['픽셀', '아바타', '때로는', '그림', '같다', '진짜', '사람', '처럼', '친근하다', '느낌', '버츄얼', '양지', '해도', '과언', '아니다', '아이돌']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['좋아하다', '씹덕', '아니다']"
k5O1F_IS0mU,"['처음', '뮤비', '뭔가', '느낌', '강하다', '개별', '안무가', '적용', '버전', '좋다']"
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,"['얼공', '순간', '이곡', '음방', '무대', '그렇다']"
k5O1F_IS0mU,"['버스', '디유', '탬버린', '과고', '세구', '나나', '유월', '커버송', '부탁']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['전설', '이야기', '좋아하다']"
k5O1F_IS0mU,"['다시', '좋다']"
k5O1F_IS0mU,['좋다']
k5O1F_IS0mU,"['선생님', '자막', '화면', '확대', '무대', '중앙', '고정', '다음', '화질', '아주']"
k5O1F_IS0mU,"['세계', '돌축합']"
k5O1F_IS0mU,"['노래', '가장', '좋다']"
k5O1F_IS0mU,"['안무', '진짜', '개미', '대체', '어떻다', '아시', '리지', '안무', '코러스', '포인트', '댄스', '브레이크', '산만하다', '유명', '안무', '대부분', '없다']"
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,"['릴파', '스키', '음색', '뭔가', '노래', '심심하다', '풍부하다', '느낌', '좋다']"
k5O1F_IS0mU,"['특하루', '원래', '노래', '같다', '경우', '그렇다', '키포인트']"
k5O1F_IS0mU,"['세계', '아이돌', '항상', '사랑', '항상', '건강하다', '항상', '좋다', '일만', '가득하다', '추억', '생각']"
k5O1F_IS0mU,"['군무', '미치다', '좋다']"
k5O1F_IS0mU,"['우리', '화면', '와이드', '행복하다']"
k5O1F_IS0mU,"['눈물', '버튼']"
k5O1F_IS0mU,"['진짜', '처음', '참고']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['처음', '노래', '다시', '슬프다', '같다', '시작', '있다', '있다', '느리다']"
k5O1F_IS0mU,"['리버풀', '레전드', '제라드', '반한', '세계']"
k5O1F_IS0mU,"['진짜', '마다', '웅장', '표현', '몽글몽글하다', '벅차다', '느낌', '있다']"
k5O1F_IS0mU,"['여기', '뭔가', '깃발', '멋있다', '같다']"
k5O1F_IS0mU,"['년생', '이파리', '업업']"
k5O1F_IS0mU,"['마지막', '안무', '레전드', '하트', '시계', '안무', '버스', '탄성', '절로', '눈물']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['비챤', '음색', '진짜', '미치다', '같다', '항상', '심장', '떨려잉']"
k5O1F_IS0mU,"['추천', '노래', '좋다']"
k5O1F_IS0mU,"['이파리', '속상하다', '키딩', '유입', '눈물']"
k5O1F_IS0mU,"['무대', '안무', '누가', '중간', '중간', '안무가', '있다', '무대']"
k5O1F_IS0mU,"['하필', '음반', '슬프다', '노랗다', '벌써', '상상', '가사', '심란하다', '그날', '그때', '꾸준하다', '좋아하다', '사랑', '주르르']"
k5O1F_IS0mU,"['세계', '아이돌', '이야기', '시작', '이다']"
k5O1F_IS0mU,"['센터', '르르', '미치다']"
k5O1F_IS0mU,"['언제', '위로', '이다', '항상', '응원', '세계', '아이돌']"
k5O1F_IS0mU,['사랑']
k5O1F_IS0mU,"['마스터', '버전', '음질', '다르다', '같다']"
k5O1F_IS0mU,"['안녕하다', '도덕', '수업', '달기', '있다', '중학교', '학년', '학생', '이다', '항상', '세계', '아이돌', '영상', '마음', '편안함', '같다', '안무가', '없다', '노래', '새롭다', '안무가', '추가', '좋다', '사가', '마음', '같다', '좋다', '영상', '부탁']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['제일', '좋다']"
k5O1F_IS0mU,['대박']
k5O1F_IS0mU,"['모든', '멤버', '목소리', '다음', '콜라보레이션', '독창', '음악', '좋아하다', '미국']"
k5O1F_IS0mU,"['벌써', '계월', '전이']"
k5O1F_IS0mU,['지리']
k5O1F_IS0mU,['홧팅']
k5O1F_IS0mU,"['소녀시대', '느낌']"
k5O1F_IS0mU,"['부분', '진짜', '좋다', '좋다', '고트', '생각', '좋다']"
k5O1F_IS0mU,"['시계', '동작', '좋다', '진짜']"
k5O1F_IS0mU,"['러블', '리즈']"
k5O1F_IS0mU,"['어째서', '눈물']"
k5O1F_IS0mU,"['응원', '세계', '아이돌', '최고다']"
k5O1F_IS0mU,"['좋다', '개추']"
k5O1F_IS0mU,"['진짜', '슬프다', '노래', '진짜', '좋다', '뭔가', '멤버', '고생', '멜론', '차트', '생각', '이파리', '감동', '진짜', '영원하다', '좋다']"
k5O1F_IS0mU,"['진짜', '매번', '감동', '최고', '진짜', '사랑']"
k5O1F_IS0mU,"['노래', '좋다']"
k5O1F_IS0mU,['진짜']
k5O1F_IS0mU,
k5O1F_IS0mU,"['진짜', '레전드']"
k5O1F_IS0mU,"['진짜', '좋다']"
k5O1F_IS0mU,"['평생', '덕질', '본적', '없다', '이해', '영상', '있다']"
k5O1F_IS0mU,['레전드']
k5O1F_IS0mU,"['진짜', '같다']"
k5O1F_IS0mU,"['어쨰', '감동']"
k5O1F_IS0mU,"['좋다', '전주', '몰입', '최고']"
k5O1F_IS0mU,"['십년', '백년', '전설', '이다']"
k5O1F_IS0mU,"['아니다', '주전', '입덕', '좋다', '미치다']"
k5O1F_IS0mU,"['원래', '다른', '버츄얼', '그룹', '좋아하다', '완벽하다', '아니다', '안무', '정성', '고이', '고이', '느낌', '숩니']"
k5O1F_IS0mU,"['주르르', '누가', '제일']"
k5O1F_IS0mU,"['처음', '좋아하다', '랬는데', '지금', '하루', '한번']"
k5O1F_IS0mU,"['지금', '상황', '비슷하다']"
k5O1F_IS0mU,['저기']
k5O1F_IS0mU,"['안무', '바로', '개념', '추천']"
k5O1F_IS0mU,"['눈물', '작년']"
k5O1F_IS0mU,"['주위', '없다', '바람']"
k5O1F_IS0mU,"['자동', '재생', '다르다', '버전']"
k5O1F_IS0mU,"['미치다', '가슴', '뭉클하다']"
k5O1F_IS0mU,"['린다', '주르르']"
k5O1F_IS0mU,"['여기', '부분', '좋다']"
k5O1F_IS0mU,"['카메라', '연출', '아쉽다', '평면', '고정', '아쉽다', '무대', '넓다', '좋다', '같다']"
k5O1F_IS0mU,"['마지막', '사랑', '부분']"
k5O1F_IS0mU,"['사람', '전부', '눈물', '범벅', '신사장', '대단하다', '감명', '사람', '눌물', '콧물', '저번', '국밥', '차원', '아이돌', '대단하다', '감명', '주인공', '무즈', '만회', '노래', '중위', '슬프다', '신나다', '등부', '공식', '수학자', '이름', '마다', '기겁', '킹갓', '제네럴', '슈퍼', '울트라', '마가', '리자', '베스', '하이퍼', '얼티밋', '튜링', '러브']"
k5O1F_IS0mU,"['해체', '감정이입', '치면', '개추']"
k5O1F_IS0mU,"['제기랄', '공부', '드을', '숭배', '숭배', '시작', '집중', '숭배', '목도', '한자', '사명', '숭배', '시작']"
k5O1F_IS0mU,"['머릿속', '빤짝', '발사', '소리']"
k5O1F_IS0mU,"['안무', '있다', '버젼', '퍼포먼스', '영상', '좋다', '예쁘다', '연습', '고정', '각도', '다양하다', '각도', '요즘', '개인', '얼빡캠', '있다', '케이팝', '아이돌', '처럼', '입덕', '영상', '있다']"
k5O1F_IS0mU,"['유독', '신나다', '귀엽다']"
k5O1F_IS0mU,"['세구', '여기', '키크']"
k5O1F_IS0mU,"['그날', '우리', '시간', '년전']"
k5O1F_IS0mU,"['댄서', '가요']"
k5O1F_IS0mU,"['처음', '십덕', '있다', '방송', '영상', '사람', '흐믓', '문득', '새삼', '굳다', '대단하다']"
k5O1F_IS0mU,"['마스터피스', '퀄리티', '좋다', '임팩트', '없다', '다시', '있다', '아쉽다', '부분']"
k5O1F_IS0mU,"['왜인', '찡하다']"
k5O1F_IS0mU,"['어떻다', '가요', '저리']"
k5O1F_IS0mU,"['진짜', '다음', '간다']"
k5O1F_IS0mU,"['안무가', '안무가', '골반', '무브먼트', '최고', '생각', '모에']"
k5O1F_IS0mU,"['언제', '근본', '노래', '감동', '있다']"
k5O1F_IS0mU,"['청순', '보컬', '버거', '릴파', '홍조', '여신', '주르르', '예능', '천재', '세구', '음색', '요정', '비챤', '세계', '아이돌']"
k5O1F_IS0mU,"['음색', '뭔가', '레몬', '달콤하다', '느낌', '중독', '있다', '음색']"
k5O1F_IS0mU,['굿굿']
k5O1F_IS0mU,"['댓글', '답글', '응원']"
k5O1F_IS0mU,"['각자', '본캐', '직접', '가요']"
k5O1F_IS0mU,['존사']
k5O1F_IS0mU,['좋다']
k5O1F_IS0mU,"['데뷔', '런가', '진짜', '좋다']"
k5O1F_IS0mU,"['마지막', '후렴구', '부분', '머릿속', '폭죽', '소리', '자동', '재생']"
k5O1F_IS0mU,"['여섯', '세구', '밉다']"
k5O1F_IS0mU,"['다시', '행복하다', '개인', '버거', '긴장', '처럼', '버거', '다른', '멤버', '굳다', '생동감', '부족하다', '느낌', '안타깝다', '실수', '안되다', '완벽하다', '완성', '압박', '처럼', '안타깝다']"
k5O1F_IS0mU,"['진짜', '콘서트장', '공연', '노래', '있다']"
k5O1F_IS0mU,"['확실', '좋다', '하이라이트', '부분', '애매하다', '같다']"
k5O1F_IS0mU,"['안무가', '얼마']"
k5O1F_IS0mU,"['이제야', '봉인', '아바타', '버전', '좋다']"
k5O1F_IS0mU,"['뭔가', '같다', '좋다', '같다']"
k5O1F_IS0mU,"['거가', '져스트', '댄스', '늒잉미']"
k5O1F_IS0mU,"['언제', '어도', '행복', '음악']"
k5O1F_IS0mU,"['자막', '색깔', '미치다', '진짜']"
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,"['세계', '아이돌', '영원하다']"
k5O1F_IS0mU,['하이라이트']
k5O1F_IS0mU,['영상']
k5O1F_IS0mU,"['멤버', '직접']"
k5O1F_IS0mU,['똥마려']
k5O1F_IS0mU,"['신나다', '지금', '다시', '갑자기', '눈물', '같다']"
k5O1F_IS0mU,"['최고다', '르르땅']"
k5O1F_IS0mU,"['얀데레', '노래']"
k5O1F_IS0mU,"['군인', '시절', '구석', '어색하다', '동영상', '이파리', '어디', '있다']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['뮤비', '응원봉', '실제', '응원봉', '많다', '진짜', '성장하다']"
k5O1F_IS0mU,['근본']
k5O1F_IS0mU,"['현실', '장비', '거임', '같다', '안무', '주르르', '춤선', '예쁘다', '같다']"
k5O1F_IS0mU,"['진짜', '멤버', '전부', '고생', '영상', '얼마나', '감동', '성장하다', '이파리', '하나로', '감동', '오지']"
k5O1F_IS0mU,"['눈물', '분명', '예상', '막상', '노래', '추억', '마지막', '세계', '아이돌', '이야기', '시작', '이다', '부분', '좋다', '당연하다', '안되다', '행복하다', '행복하다', '집도', '비슷하다', '완전', '대중', '이다']"
k5O1F_IS0mU,
k5O1F_IS0mU,['좋다']
k5O1F_IS0mU,"['선정', '우려', '행복하다', '노래']"
k5O1F_IS0mU,['새해']
k5O1F_IS0mU,"['막상', '볼때', '신나다', '안무', '같다', '제대로', '다시', '디테일', '하나', '하나', '있다', '좋다']"
k5O1F_IS0mU,"['페때', '실제', '무대', '노래', '라이브']"
k5O1F_IS0mU,"['노래', '진짜', '좋다', '유일하다', '결제', '소장']"
k5O1F_IS0mU,"['센터', '천재', '주르르']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['시계', '감기', '표시', '반대', '시계탑', '모습', '좌우', '반전', '시계', '시계', '방향']"
k5O1F_IS0mU,['해피뉴이어']
k5O1F_IS0mU,"['월일', '개추']"
k5O1F_IS0mU,['해피']
k5O1F_IS0mU,"['없다', '그날']"
k5O1F_IS0mU,['눈물']
k5O1F_IS0mU,"['개인', '마지막', '원래', '뮤비', '르르땅', '마이크', '관객', '장면', '진짜', '같다', '지금', '안무', '좋다']"
k5O1F_IS0mU,"['미용실', '키링', '순간', '설레다']"
k5O1F_IS0mU,"['이쁘다', '우리', '아이돌', '사랑']"
k5O1F_IS0mU,"['볼때', '감동']"
k5O1F_IS0mU,['시작']
k5O1F_IS0mU,"['영어', '시험', '순간', '시험지', '가사', '빼곡', '어둠']"
k5O1F_IS0mU,"['언제', '질리', '노래', '다른', '노래', '좋다', '취향']"
k5O1F_IS0mU,"['기단', '안무', '다른', '버들', '모습', '뮤비', '독보', '속상하다', '챠니챠니', '부가', '유독', '독보', '모습', '같다', '확대', '괜찮다', '아니다', '괜찮다']"
k5O1F_IS0mU,"['처음', '감동', '스럽다', '좋다', '충격', '언제', '그때', '감동', '그대로', '노래', '질리', '좋다', '막곡', '감동', '스럽다', '눈물', '안무', '좋다', '사랑']"
k5O1F_IS0mU,"['전주', '가슴', '뭉클하다', '그렇다', '노래']"
k5O1F_IS0mU,"['시계', '안무', '진짜', '이쁘다']"
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,"['진짜', '우리', '벌써', '주년']"
k5O1F_IS0mU,['진짜']
k5O1F_IS0mU,['라이브']
k5O1F_IS0mU,"['릴파', '버거', '세구', '님비', '주르르', '항상', '건강하다', '새해', '항상', '좋다', '노래']"
k5O1F_IS0mU,['가사']
k5O1F_IS0mU,"['친구', '좋아하다']"
k5O1F_IS0mU,"['이파리', '더블']"
k5O1F_IS0mU,['씹덕']
k5O1F_IS0mU,"['각자', '모션캡쳐', '아니다', '아니다', '각각', '각자']"
k5O1F_IS0mU,"['완무', '좋다']"
k5O1F_IS0mU,"['옛날', '오타쿠', '오덕후', '하나', '시대', '도래']"
k5O1F_IS0mU,"['고맙다', '읍니']"
k5O1F_IS0mU,"['평생', '좋다']"
k5O1F_IS0mU,"['쩐다', '화이팅']"
k5O1F_IS0mU,"['진짜', '르르땅', '예쁘다', '확신', '센터', '주르르']"
k5O1F_IS0mU,"['영상', '감동']"
k5O1F_IS0mU,['생생하다']
k5O1F_IS0mU,
k5O1F_IS0mU,"['궁금하다', '사람', '직접', '가요']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['진짜', '전설', '시작']"
k5O1F_IS0mU,"['안무', '노래', '매력', '반감']"
k5O1F_IS0mU,"['와이드', '모니터']"
k5O1F_IS0mU,"['크리스마스', '선물', '이렇다', '영상']"
k5O1F_IS0mU,"['진짜', '감동']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['소름', '노래', '진짜', '미치다']"
k5O1F_IS0mU,['데디']
k5O1F_IS0mU,['좋다']
k5O1F_IS0mU,"['주르르', '춤선', '미치다']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['각자', '안무가', '있다', '그렇다', '감동', '넘치다']"
k5O1F_IS0mU,"['진짜', '근본', '비챤님', '생일도', '얼마', '안남다']"
k5O1F_IS0mU,"['노래', '옛날', '친구']"
k5O1F_IS0mU,['노래']
k5O1F_IS0mU,"['어떻다', '시간', '감성', '유일하다', '노래']"
k5O1F_IS0mU,"['주년', '진심', '축하']"
k5O1F_IS0mU,"['역시', '최고']"
k5O1F_IS0mU,"['그때', '감동', '우리', '추억', '듣기', '해도', '눈물']"
k5O1F_IS0mU,"['노래', '좋다', '처음', '입덕']"
k5O1F_IS0mU,"['그렇다', '뮤비', '벌써']"
k5O1F_IS0mU,"['근본', '눈물', '없다', '감동', '있다']"
k5O1F_IS0mU,"['잠수', '준비']"
k5O1F_IS0mU,"['이렇다', '촬영', '어떻다']"
k5O1F_IS0mU,"['현장', '감동', '다시', '한번']"
k5O1F_IS0mU,"['버전', '재녹음', '아니다', '기존', '음원', '가용']"
k5O1F_IS0mU,"['듣기', '해도', '벅차오르다', '무언가', '있다', '발매', '엊그제', '같다', '벌써', '시간', '페스티벌', '기술', '어떻다', '발전', '해나', '하루하루', '기대', '좋다', '활동', '오래오래', '항상', '응원']"
k5O1F_IS0mU,"['버전', '안무']"
k5O1F_IS0mU,"['리외인드', '성적', '뮤비퀼', '마음']"
k5O1F_IS0mU,['이쁘다']
k5O1F_IS0mU,"['점점', '희미하다', '기억', '다시', '있다', '무대', '영상', '지금', '편집자', '오히려']"
k5O1F_IS0mU,"['진짜', '노래', '퀄리티', '좋다', '아니다']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['가슴', '웅장']"
k5O1F_IS0mU,
k5O1F_IS0mU,['눈물']
k5O1F_IS0mU,
k5O1F_IS0mU,"['원래', '어깨춤', '좋아하다', '아쉽다', '명곡']"
k5O1F_IS0mU,"['작품', '이름']"
k5O1F_IS0mU,"['공연장', '평생', '개뿔', '좋다', '도파민', '중독']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['진짜', '좋다']"
k5O1F_IS0mU,"['역시', '만회', '노래', '웅징']"
k5O1F_IS0mU,
k5O1F_IS0mU,
k5O1F_IS0mU,"['행복하다', '눈물', '있다']"
k5O1F_IS0mU,"['이파리', '응원', '그때']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['프라', '우드', '멀다']"
k5O1F_IS0mU,"['페스티벌', '버전', '멤버', '전원', '보컬', '엄청나다', '성장하다', '같다', '기분', '좋다']"
k5O1F_IS0mU,"['안무', '좋다']"
k5O1F_IS0mU,
k5O1F_IS0mU,['그날']
k5O1F_IS0mU,"['목소리', '쫀득', '같다', '느낌']"
k5O1F_IS0mU,"['이자', '생각', '노래', '노래']"
k5O1F_IS0mU,['같다']
k5O1F_IS0mU,['근본']
k5O1F_IS0mU,['멤버']
k5O1F_IS0mU,"['뜬금', '없다', '버거', '예쁘다']"
k5O1F_IS0mU,"['감동', '있다', '어느새다', '버거']"
k5O1F_IS0mU,"['진짜', '하트', '안무', '좋다']"
k5O1F_IS0mU,"['혹시', '설마', '지상파', '연말', '가요', '축제', '같다', '초대']"
k5O1F_IS0mU,"['완전', '아이돌', '같다', '신기하다', '경험']"
k5O1F_IS0mU,"['진짜', '안무', '빡세']"
k5O1F_IS0mU,"['크아', '역시', '근본']"
k5O1F_IS0mU,"['진짜', '구라', '아니다', '독감', '때매', '아프다', '퍼정', '같다']"
k5O1F_IS0mU,"['과정', '더욱', '아름답다', '노래']"
k5O1F_IS0mU,"['현장', '이파리', '개추']"
k5O1F_IS0mU,['심장']
k5O1F_IS0mU,"['진짜', '감동']"
k5O1F_IS0mU,
k5O1F_IS0mU,"['근본', '말로', '설명', '가능']"
k5O1F_IS0mU,"['진짜', '처음', '진심', '눈물', '최고다']"
k5O1F_IS0mU,['최고다']
k5O1F_IS0mU,"['진짜', '르르땅보', '입덕', '진짜', '최고', '그룹']"
k5O1F_IS0mU,"['겨울', '그렇다', '그렇다', '안무', '수어', '포함']"
k5O1F_IS0mU,"['아씨', '진짜']"
k5O1F_IS0mU,"['라이브', '전이']"
k5O1F_IS0mU,
